timestamp,emotion,example
2025-07-18T09:55:57.455435,Entertainment & TV Shows,Apple TV+ Originals
2025-07-18T09:55:57.470861,Entertainment & TV Shows,International TV
2025-07-18T09:55:57.485122,Entertainment & TV Shows,K-Dramas
2025-07-18T09:55:57.498714,Entertainment & TV Shows,C-Dramas
2025-07-18T09:55:57.511678,Entertainment & TV Shows,J-Dramas
2025-07-18T09:55:57.529880,Entertainment & TV Shows,British TV
2025-07-18T09:55:57.544557,Entertainment & TV Shows,BBC Series
2025-07-18T09:55:57.557884,Entertainment & TV Shows,ITV Series
2025-07-18T09:55:57.572587,Entertainment & TV Shows,Australian TV
2025-07-18T09:55:57.585963,Entertainment & TV Shows,Canadian TV
2025-07-18T09:55:57.599190,Entertainment & TV Shows,TV Miniseries
2025-07-18T09:55:57.612003,Entertainment & TV Shows,Limited Series
2025-07-18T09:55:57.629291,Entertainment & TV Shows,Anthology Series
2025-07-18T09:55:57.646949,Entertainment & TV Shows,TV Specials
2025-07-18T09:55:57.667984,Entertainment & TV Shows,Holiday Specials
2025-07-18T09:55:57.685389,Entertainment & TV Shows,TV Awards
2025-07-18T09:55:57.703899,Entertainment & TV Shows,Emmys
2025-07-18T09:55:57.725356,Entertainment & TV Shows,Golden Globes
2025-07-18T09:55:57.742388,Entertainment & TV Shows,TV Fandoms
2025-07-18T09:55:57.756496,Entertainment & TV Shows,Fan Theories
2025-07-18T09:55:57.773335,Entertainment & TV Shows,Episode Recaps
2025-07-18T09:55:57.786768,Entertainment & TV Shows,Season Premieres
2025-07-18T09:55:57.803215,Entertainment & TV Shows,Finales
2025-07-18T09:55:57.821571,Entertainment & TV Shows,Binge Watching
2025-07-18T09:55:57.836310,Entertainment & TV Shows,TV Marathons
2025-07-18T09:55:57.852079,Entertainment & TV Shows,TV Reboots
2025-07-18T09:55:57.869615,Entertainment & TV Shows,Remakes
2025-07-18T09:55:57.897609,Entertainment & TV Shows,Spin-offs
2025-07-18T09:55:57.943252,Entertainment & TV Shows,Crossovers
2025-07-18T09:55:57.963305,Entertainment & TV Shows,TV Soundtracks
2025-07-18T09:55:57.988093,Entertainment & TV Shows,Theme Songs
2025-07-18T09:55:58.014145,Entertainment & TV Shows,TV Ratings
2025-07-18T09:55:58.036731,Entertainment & TV Shows,Censorship
2025-07-18T09:55:58.058257,Entertainment & TV Shows,TV Criticism
2025-07-18T09:55:58.082927,Entertainment & TV Shows,Streaming Trends
2025-07-18T09:55:58.109488,Entertainment & TV Shows,Classic TV
2025-07-18T09:55:58.130058,Entertainment & TV Shows,Retro TV
2025-07-18T09:55:58.161950,Entertainment & TV Shows,Cult Classics
2025-07-18T09:55:58.182208,Entertainment & TV Shows,Cancelled Shows
2025-07-18T09:55:58.203635,Entertainment & TV Shows,Pilot Episodes
2025-07-18T09:55:58.220307,Entertainment & TV Shows,TV Cliffhangers
2025-07-18T09:55:58.235424,Entertainment & TV Shows,TV Tropes
2025-07-18T09:55:58.250128,Entertainment & TV Shows,TV Memes
2025-07-18T09:55:58.264754,Entertainment & TV Shows,TV Podcasts
2025-07-18T09:55:58.277676,Entertainment & TV Shows,TV Forums
2025-07-18T09:55:58.291595,Emotions & Feelings,Happiness
2025-07-18T09:55:58.305283,Emotions & Feelings,Joy
2025-07-18T09:55:58.330094,Emotions & Feelings,Excitement
2025-07-18T09:55:58.351527,Emotions & Feelings,Elation
2025-07-18T09:55:58.385143,Emotions & Feelings,Contentment
2025-07-18T09:55:58.407738,Emotions & Feelings,Satisfaction
2025-07-18T09:55:58.424065,Emotions & Feelings,Pride
2025-07-18T09:55:58.439263,Emotions & Feelings,Gratitude
2025-07-18T09:55:58.453348,Emotions & Feelings,Relief
2025-07-18T09:55:58.468462,Emotions & Feelings,Amusement
2025-07-18T09:55:58.482230,Emotions & Feelings,Love
2025-07-18T09:55:58.497368,Emotions & Feelings,Affection
2025-07-18T09:55:58.512423,Emotions & Feelings,Adoration
2025-07-18T09:55:58.536554,Emotions & Feelings,Fondness
2025-07-18T09:55:58.557766,Emotions & Feelings,Compassion
2025-07-18T09:55:58.576329,Emotions & Feelings,Empathy
2025-07-18T09:55:58.590430,Emotions & Feelings,Caring
2025-07-18T09:55:58.604501,Emotions & Feelings,Passion
2025-07-18T09:55:58.618375,Emotions & Feelings,Desire
2025-07-18T09:55:58.634226,Emotions & Feelings,Infatuation
2025-07-18T09:55:58.649702,Emotions & Feelings,Sadness
2025-07-18T09:55:58.672222,Emotions & Feelings,Grief
2025-07-18T09:55:58.701798,Emotions & Feelings,Sorrow
2025-07-18T09:55:58.735345,Emotions & Feelings,Disappointment
2025-07-18T09:55:58.773654,Emotions & Feelings,Loneliness
2025-07-18T09:55:58.797171,Emotions & Feelings,Despair
2025-07-18T09:55:58.812961,Emotions & Feelings,Hopelessness
2025-07-18T09:55:58.826955,Emotions & Feelings,Regret
2025-07-18T09:55:58.841588,Emotions & Feelings,Guilt
2025-07-18T09:55:58.855083,Emotions & Feelings,Remorse
2025-07-18T09:55:58.868721,Emotions & Feelings,Anger
2025-07-18T09:55:58.891681,Emotions & Feelings,Rage
2025-07-18T09:55:58.911356,Emotions & Feelings,Irritation
2025-07-18T09:55:58.928212,Emotions & Feelings,Annoyance
2025-07-18T09:55:58.942386,Emotions & Feelings,Frustration
2025-07-18T09:55:58.955795,Emotions & Feelings,Resentment
2025-07-18T09:55:58.969999,Emotions & Feelings,Envy
2025-07-18T09:55:58.990227,Emotions & Feelings,Jealousy
2025-07-18T09:55:59.006242,Emotions & Feelings,Disgust
2025-07-18T09:55:59.028045,Emotions & Feelings,Contempt
2025-07-18T09:55:59.050932,Emotions & Feelings,Fear
2025-07-18T09:55:59.072333,Emotions & Feelings,Anxiety
2025-07-18T09:55:59.088139,Emotions & Feelings,Worry
2025-07-18T09:55:59.102951,Emotions & Feelings,Nervousness
2025-07-18T09:55:59.117951,Emotions & Feelings,Dread
2025-07-18T09:55:59.131465,Emotions & Feelings,Panic
2025-07-18T09:55:59.146739,Emotions & Feelings,Terror
2025-07-18T09:55:59.162440,Emotions & Feelings,Apprehension
2025-07-18T09:55:59.176557,Emotions & Feelings,Insecurity
2025-07-18T09:55:59.190583,Emotions & Feelings,Timidity
2025-07-18T09:55:59.205929,Emotions & Feelings,Surprise
2025-07-18T09:55:59.221046,Emotions & Feelings,Amazement
2025-07-18T09:55:59.236120,Emotions & Feelings,Astonishment
2025-07-18T09:55:59.250412,Emotions & Feelings,Shock
2025-07-18T09:55:59.265872,Emotions & Feelings,Wonder
2025-07-18T09:55:59.281158,Emotions & Feelings,Confusion
2025-07-18T09:55:59.296358,Emotions & Feelings,Bewilderment
2025-07-18T09:55:59.311183,Emotions & Feelings,Curiosity
2025-07-18T09:55:59.330343,Emotions & Feelings,Anticipation
2025-07-18T09:55:59.352270,Emotions & Feelings,Eagerness
2025-07-18T09:55:59.375763,Emotions & Feelings,Calm
2025-07-18T09:55:59.395910,Emotions & Feelings,Peace
2025-07-18T09:55:59.415562,Emotions & Feelings,Serenity
2025-07-18T09:55:59.436596,Emotions & Feelings,Tranquility
2025-07-18T09:55:59.456274,Emotions & Feelings,Relaxation
2025-07-18T09:55:59.486695,Emotions & Feelings,Composure
2025-07-18T09:55:59.492802,Emotions & Feelings,Acceptance
2025-07-18T09:55:59.506489,Emotions & Feelings,Resignation
2025-07-18T09:55:59.520093,Emotions & Feelings,Patience
2025-07-18T09:55:59.534584,Emotions & Feelings,Shame
2025-07-18T09:55:59.553283,Emotions & Feelings,Embarrassment
2025-07-18T09:55:59.567393,Emotions & Feelings,Humiliation
2025-07-18T09:55:59.581917,Emotions & Feelings,Self-Consciousness
2025-07-18T09:55:59.596992,Emotions & Feelings,Inadequacy
2025-07-18T09:55:59.611866,Emotions & Feelings,Vulnerability
2025-07-18T09:55:59.625196,Emotions & Feelings,Isolation
2025-07-18T09:55:59.638683,Emotions & Feelings,Alienation
2025-07-18T09:55:59.653720,Emotions & Feelings,Boredom
2025-07-18T09:55:59.666955,Emotions & Feelings,Apathy
2025-07-18T09:55:59.680391,Emotions & Feelings,Hope
2025-07-18T09:55:59.694101,Emotions & Feelings,Optimism
2025-07-18T09:55:59.707525,Emotions & Feelings,Trust
2025-07-18T09:55:59.722633,Emotions & Feelings,Admiration
2025-07-18T09:55:59.737763,Emotions & Feelings,Respect
2025-07-18T09:55:59.755980,Emotions & Feelings,Inspiration
2025-07-18T09:55:59.773612,Emotions & Feelings,Motivation
2025-07-18T09:55:59.792839,Emotions & Feelings,Determination
2025-07-18T09:55:59.812757,Emotions & Feelings,Confidence
2025-07-18T09:55:59.833939,Emotions & Feelings,Courage
2025-07-18T09:55:59.852077,Emotions & Feelings,Nostalgia
2025-07-18T09:55:59.865880,Emotions & Feelings,Longing
2025-07-18T09:55:59.880001,Emotions & Feelings,Homesickness
2025-07-18T09:55:59.900814,Emotions & Feelings,Melancholy
2025-07-18T09:55:59.916295,Emotions & Feelings,Yearning
2025-07-18T09:55:59.931112,Emotions & Feelings,Surge of Emotion
2025-07-18T09:55:59.945331,Emotions & Feelings,Mood Swings
2025-07-18T09:55:59.959229,Emotions & Feelings,Emotional Numbness
2025-07-18T09:55:59.974027,Emotions & Feelings,Overwhelm
2025-07-18T09:55:59.987936,Emotions & Feelings,Catharsis
2025-07-18T09:56:00.005959,Music & Audio,Pop Music
2025-07-18T09:56:00.023434,Music & Audio,Rock Music
2025-07-18T09:56:00.039458,Music & Audio,Hip Hop
2025-07-18T09:56:00.053436,Music & Audio,Rap
2025-07-18T09:56:00.068946,Music & Audio,R&B
2025-07-18T09:56:00.083563,Music & Audio,Jazz
2025-07-18T09:56:00.097412,Music & Audio,Blues
2025-07-18T09:56:00.116892,Music & Audio,Classical Music
2025-07-18T09:56:00.130346,Music & Audio,Opera
2025-07-18T09:56:00.145953,Music & Audio,Country Music
2025-07-18T09:56:00.159652,Music & Audio,Folk Music
2025-07-18T09:56:00.173641,Music & Audio,Electronic Music
2025-07-18T09:56:00.189133,Music & Audio,EDM
2025-07-18T09:56:00.206009,Music & Audio,House
2025-07-18T09:56:00.227965,Music & Audio,Techno
2025-07-18T09:56:00.252824,Music & Audio,Trance
2025-07-18T09:56:00.276619,Music & Audio,Dubstep
2025-07-18T09:56:00.292997,Music & Audio,Reggae
2025-07-18T09:56:00.308432,Music & Audio,Ska
2025-07-18T09:56:00.327180,Music & Audio,Punk
2025-07-18T09:56:00.342822,Music & Audio,Metal
2025-07-18T09:56:00.357919,Music & Audio,Heavy Metal
2025-07-18T09:56:00.373355,Music & Audio,Alternative Rock
2025-07-18T09:56:00.387527,Music & Audio,Indie Music
2025-07-18T09:56:00.401149,Music & Audio,K-Pop
2025-07-18T09:56:00.422950,Music & Audio,J-Pop
2025-07-18T09:56:00.447331,Music & Audio,Latin Music
2025-07-18T09:56:00.473881,Music & Audio,Salsa
2025-07-18T09:56:00.497209,Music & Audio,Reggaeton
2025-07-18T09:56:00.522929,Music & Audio,Afrobeat
2025-07-18T09:56:00.556077,Music & Audio,World Music
2025-07-18T09:56:00.574336,Music & Audio,Traditional Music
2025-07-18T09:56:00.588491,Music & Audio,Instrumental
2025-07-18T09:56:00.603758,Music & Audio,Acoustic
2025-07-18T09:56:00.618382,Music & Audio,Live Performances
2025-07-18T09:56:00.632028,Music & Audio,Concerts
2025-07-18T09:56:00.647185,Music & Audio,Music Festivals
2025-07-18T09:56:00.660876,Music & Audio,DJing
2025-07-18T09:56:00.675910,Music & Audio,Music Production
2025-07-18T09:56:00.690067,Music & Audio,Songwriting
2025-07-18T09:56:00.704124,Music & Audio,Music Theory
2025-07-18T09:56:00.718837,Music & Audio,Music Education
2025-07-18T09:56:00.733638,Music & Audio,Music History
2025-07-18T09:56:00.747302,Music & Audio,Music Reviews
2025-07-18T09:56:00.760773,Music & Audio,Music Charts
2025-07-18T09:56:00.784231,Music & Audio,Billboard
2025-07-18T09:56:00.799534,Music & Audio,Grammy Awards
2025-07-18T09:56:00.815583,Music & Audio,Music Videos
2025-07-18T09:56:00.829039,Music & Audio,Music Streaming
2025-07-18T09:56:00.843503,Music & Audio,Vinyl Records
2025-07-18T09:56:00.857247,Music & Audio,CDs
2025-07-18T09:56:00.870776,Music & Audio,Cassette Tapes
2025-07-18T09:56:00.883979,Music & Audio,Music Collecting
2025-07-18T09:56:00.899278,Music & Audio,Band Merchandise
2025-07-18T09:56:00.918434,Music & Audio,Fan Clubs
2025-07-18T09:56:00.931741,Music & Audio,Music Podcasts
2025-07-18T09:56:00.945400,Music & Audio,Music Blogs
2025-07-18T09:56:00.959110,Music & Audio,Music Forums
2025-07-18T09:56:00.974615,Music & Audio,Music Criticism
2025-07-18T09:56:00.989140,Music & Audio,Album Releases
2025-07-18T09:56:01.004672,Music & Audio,Singles
2025-07-18T09:56:01.020257,Music & Audio,EPs
2025-07-18T09:56:01.035440,Music & Audio,Remixes
2025-07-18T09:56:01.049757,Music & Audio,Covers
2025-07-18T09:56:01.063745,Music & Audio,Mashups
2025-07-18T09:56:01.077785,Music & Audio,Soundtracks
2025-07-18T09:56:01.091470,Music & Audio,Movie Scores
2025-07-18T09:56:01.118000,Music & Audio,Video Game Music
2025-07-18T09:56:01.136376,Music & Audio,Choirs
2025-07-18T09:56:01.142126,Music & Audio,Orchestras
2025-07-18T09:56:01.156845,Music & Audio,Bands
2025-07-18T09:56:01.170389,Music & Audio,Solo Artists
2025-07-18T09:56:01.184577,Music & Audio,Duets
2025-07-18T09:56:01.198493,Music & Audio,Music Competitions
2025-07-18T09:56:01.224961,Music & Audio,Karaoke
2025-07-18T09:56:01.230605,Music & Audio,Singing
2025-07-18T09:56:01.244150,Music & Audio,Vocal Training
2025-07-18T09:56:01.260097,Music & Audio,Guitar
2025-07-18T09:56:01.277716,Music & Audio,Piano
2025-07-18T09:56:01.294718,Music & Audio,Drums
2025-07-18T09:56:01.308474,Music & Audio,Bass
2025-07-18T09:56:01.322149,Music & Audio,Violin
2025-07-18T09:56:01.335743,Music & Audio,Saxophone
2025-07-18T09:56:01.351330,Music & Audio,Trumpet
2025-07-18T09:56:01.366149,Music & Audio,Flute
2025-07-18T09:56:01.384412,Music & Audio,Music Lessons
2025-07-18T09:56:01.398907,Music & Audio,Music Apps
2025-07-18T09:56:01.414324,Movies & Cinema,Action Movies
2025-07-18T09:56:01.428095,Movies & Cinema,Adventure Movies
2025-07-18T09:56:01.442053,Movies & Cinema,Comedy Movies
2025-07-18T09:56:01.488927,Movies & Cinema,Drama Movies
2025-07-18T09:56:01.509325,Movies & Cinema,Horror Movies
2025-07-18T09:56:01.524279,Movies & Cinema,Thriller Movies
2025-07-18T09:56:01.542456,Movies & Cinema,Mystery Movies
2025-07-18T09:56:01.559403,Movies & Cinema,Science Fiction Movies
2025-07-18T09:56:01.574842,Movies & Cinema,Fantasy Movies
2025-07-18T09:56:01.595489,Movies & Cinema,Animated Movies
2025-07-18T09:56:01.654038,Movies & Cinema,Documentaries
2025-07-18T09:56:01.672257,Movies & Cinema,Biopics
2025-07-18T09:56:01.697609,Movies & Cinema,Historical Movies
2025-07-18T09:56:01.724820,Movies & Cinema,Romantic Movies
2025-07-18T09:56:01.741464,Movies & Cinema,Romantic Comedies
2025-07-18T09:56:01.757266,Movies & Cinema,Family Movies
2025-07-18T09:56:01.777474,Movies & Cinema,Children's Movies
2025-07-18T09:56:01.797613,Movies & Cinema,Musicals
2025-07-18T09:56:01.824233,Movies & Cinema,Silent Films
2025-07-18T09:56:01.844028,Movies & Cinema,Classic Movies
2025-07-18T09:56:01.884727,Movies & Cinema,Indie Films
2025-07-18T09:56:01.907753,Movies & Cinema,Foreign Films
2025-07-18T09:56:01.913584,Movies & Cinema,International Cinema
2025-07-18T09:56:01.927331,Movies & Cinema,Bollywood
2025-07-18T09:56:01.940808,Movies & Cinema,Hollywood
2025-07-18T09:56:01.954537,Movies & Cinema,Film Festivals
2025-07-18T09:56:01.968212,Movies & Cinema,Cannes
2025-07-18T09:56:01.981810,Movies & Cinema,Oscars
2025-07-18T09:56:01.997040,Movies & Cinema,Academy Awards
2025-07-18T09:56:02.027339,Movies & Cinema,Movie Reviews
2025-07-18T09:56:02.035043,Movies & Cinema,Movie Criticism
2025-07-18T09:56:02.048971,Movies & Cinema,Film Analysis
2025-07-18T09:56:02.063327,Movies & Cinema,Movie Trailers
2025-07-18T09:56:02.076878,Movies & Cinema,Movie Posters
2025-07-18T09:56:02.090750,Movies & Cinema,Movie Soundtracks
2025-07-18T09:56:02.105521,Movies & Cinema,Movie Collectibles
2025-07-18T09:56:02.120557,Movies & Cinema,Directors
2025-07-18T09:56:02.135814,Movies & Cinema,Actors
2025-07-18T09:56:02.150596,Movies & Cinema,Actresses
2025-07-18T09:56:02.165732,Movies & Cinema,Screenwriters
2025-07-18T09:56:02.180746,Movies & Cinema,Cinematographers
2025-07-18T09:56:02.195410,Movies & Cinema,Film Editing
2025-07-18T09:56:02.209144,Movies & Cinema,Special Effects
2025-07-18T09:56:02.224868,Movies & Cinema,CGI
2025-07-18T09:56:02.238455,Movies & Cinema,Stunt Work
2025-07-18T09:56:02.251808,Movies & Cinema,Film Production
2025-07-18T09:56:02.265358,Movies & Cinema,Movie Studios
2025-07-18T09:56:02.281969,Movies & Cinema,Streaming Movies
2025-07-18T09:56:02.295669,Movies & Cinema,Netflix Movies
2025-07-18T09:56:02.310710,Movies & Cinema,Amazon Prime Movies
2025-07-18T09:56:02.324276,Movies & Cinema,Disney+ Movies
2025-07-18T09:56:02.337984,Movies & Cinema,Hulu Movies
2025-07-18T09:56:02.351620,Movies & Cinema,Movie Marathons
2025-07-18T09:56:02.377873,Movies & Cinema,Movie Nights
2025-07-18T09:56:02.383940,Movies & Cinema,Drive-In Movies
2025-07-18T09:56:02.397855,Movies & Cinema,Movie Theaters
2025-07-18T09:56:02.411227,Movies & Cinema,IMAX
2025-07-18T09:56:02.424852,Movies & Cinema,3D Movies
2025-07-18T09:56:02.438744,Movies & Cinema,Movie Franchises
2025-07-18T09:56:02.456081,Movies & Cinema,Sequels
2025-07-18T09:56:02.474935,Movies & Cinema,Prequels
2025-07-18T09:56:02.493497,Movies & Cinema,Reboots
2025-07-18T09:56:02.536530,Movies & Cinema,Box Office
2025-07-18T09:56:02.543125,Movies & Cinema,Movie Leaks
2025-07-18T09:56:02.562759,Movies & Cinema,Spoilers
2025-07-18T09:56:02.607227,Movies & Cinema,Movie Fandoms
2025-07-18T09:56:02.616352,Movies & Cinema,Movie Forums
2025-07-18T09:56:02.630236,Movies & Cinema,Movie Podcasts
2025-07-18T09:56:02.644009,Movies & Cinema,Movie Blogs
2025-07-18T09:56:02.657676,Movies & Cinema,Movie News
2025-07-18T09:56:02.685258,Movies & Cinema,Movie Awards
2025-07-18T09:56:02.715889,Video Games & Esports,Arcade Games
2025-07-18T09:56:02.737071,Video Games & Esports,Action Games
2025-07-18T09:56:02.742897,Video Games & Esports,Adventure Games
2025-07-18T09:56:02.768708,Video Games & Esports,JRPGs
2025-07-18T09:56:02.797441,Video Games & Esports,Sports Games
2025-07-18T09:56:02.826309,Video Games & Esports,Platformers
